,year,month,day,hour,PM2.5,temperature,pressure,rain,wind_speed,wind_direction
26945,2016.0,4.0,30.0,23.0,163.0,293.7,997.7,0.0,2.9,2
26946,2016.0,5.0,1.0,0.0,176.0,292.5,998.1,0.0,1.6,0
26947,2016.0,5.0,1.0,1.0,175.0,292.3,997.8,0.0,2.0,1
26948,2016.0,5.0,1.0,2.0,165.0,291.8,997.4,0.0,1.6,1
26949,2016.0,5.0,1.0,3.0,171.0,291.1,997.1,0.0,1.4,0
26950,2016.0,5.0,1.0,4.0,190.0,290.0,996.7,0.0,0.4,1
26953,2016.0,5.0,1.0,7.0,194.0,291.3,997.3,0.0,0.9,1
26954,2016.0,5.0,1.0,8.0,185.0,292.8,997.6,0.0,1.4,1
26955,2016.0,5.0,1.0,9.0,190.0,294.2,997.3,0.0,2.0,2
26956,2016.0,5.0,1.0,10.0,191.0,295.5,997.2,0.0,2.0,2
26964,2016.0,5.0,1.0,18.0,192.0,299.3,994.0,0.0,1.5,1
26968,2016.0,5.0,1.0,22.0,105.0,299.3,997.4,0.0,1.3,12
26969,2016.0,5.0,1.0,23.0,61.0,298.3,997.5,0.0,1.6,12
26970,2016.0,5.0,2.0,0.0,93.0,297.3,998.9,0.0,1.3,7
26971,2016.0,5.0,2.0,1.0,92.0,296.5,999.0,0.0,2.1,7
26972,2016.0,5.0,2.0,2.0,45.0,295.5,999.6,0.0,2.3,6
26973,2016.0,5.0,2.0,3.0,35.0,294.7,1000.3,0.0,1.569267569146752,6
26974,2016.0,5.0,2.0,4.0,21.0,293.4,1001.3,0.0,3.1,6
26975,2016.0,5.0,2.0,5.0,22.0,292.0,1002.2,0.0,1.569267569146752,6
26976,2016.0,5.0,2.0,6.0,27.0,290.0,1003.5,0.0,3.9,6
26977,2016.0,5.0,2.0,7.0,47.0,289.5,1004.5,0.0,3.9,7
26978,2016.0,5.0,2.0,8.0,82.0,287.2,1005.9,0.8,3.4,3
26979,2016.0,5.0,2.0,9.0,75.0,288.5,1006.4,0.6,3.1,6
26980,2016.0,5.0,2.0,10.0,26.0,286.3,1006.9,1.6,3.3,6
26981,2016.0,5.0,2.0,11.0,26.0,286.4,1007.2,0.1,2.7,6
26982,2016.0,5.0,2.0,12.0,27.0,285.4,1007.1,1.1,2.9,6
26983,2016.0,5.0,2.0,13.0,33.0,285.2,1006.8,1.2,3.0,6
26984,2016.0,5.0,2.0,14.0,32.0,284.7,1006.7,1.1,2.4,5
26985,2016.0,5.0,2.0,15.0,30.0,284.3,1006.0,2.0,2.2,4
26986,2016.0,5.0,2.0,16.0,53.0,284.5,1005.0,0.6,2.7,5
26987,2016.0,5.0,2.0,17.0,63.0,284.7,1003.6,0.4,1.569267569146752,1
26988,2016.0,5.0,2.0,18.0,41.0,285.3,1004.0,0.0,2.1,6
26989,2016.0,5.0,2.0,19.0,55.0,285.5,1004.6,0.0,1.1,3
26990,2016.0,5.0,2.0,20.0,51.0,286.4,1004.6,0.0,2.6,6
26991,2016.0,5.0,2.0,21.0,57.0,286.8,1004.8,0.0,2.3,6
26992,2016.0,5.0,2.0,22.0,51.0,286.8,1004.1,0.0,1.7,5
26993,2016.0,5.0,2.0,23.0,39.0,284.3,1003.3,0.0,0.9,4
26994,2016.0,5.0,3.0,0.0,49.0,283.4,1002.3,0.0,0.1,7
26995,2016.0,5.0,3.0,1.0,45.0,282.5,1000.9,0.0,0.3,12
26996,2016.0,5.0,3.0,2.0,38.0,282.1,1000.3,0.0,0.6,15
26997,2016.0,5.0,3.0,3.0,37.0,282.3,999.3,0.0,1.0,13
26998,2016.0,5.0,3.0,4.0,32.0,284.4,998.5,0.0,2.0,13
26999,2016.0,5.0,3.0,5.0,26.0,285.9,998.1,0.0,2.8,14
27000,2016.0,5.0,3.0,6.0,12.0,287.1,998.0,0.0,2.6,14
27001,2016.0,5.0,3.0,7.0,17.0,288.8,998.0,0.0,3.0,7
27002,2016.0,5.0,3.0,8.0,19.0,290.8,997.8,0.0,3.1,7
27003,2016.0,5.0,3.0,9.0,15.0,292.3,997.5,0.0,3.7,7
27004,2016.0,5.0,3.0,10.0,17.0,294.2,996.9,0.0,4.0,7
27005,2016.0,5.0,3.0,11.0,9.0,295.5,996.5,0.0,1.569267569146752,7
27006,2016.0,5.0,3.0,12.0,24.0,296.6,995.8,0.0,1.569267569146752,7
27007,2016.0,5.0,3.0,13.0,15.0,297.5,995.5,0.0,1.569267569146752,7
27008,2016.0,5.0,3.0,14.0,3.0,298.5,994.8,0.0,1.569267569146752,7
27009,2016.0,5.0,3.0,15.0,17.0,298.7,994.0,0.0,1.569267569146752,7
27010,2016.0,5.0,3.0,16.0,15.0,299.1,993.8,0.0,1.569267569146752,7
27011,2016.0,5.0,3.0,17.0,15.0,299.1,994.3,0.0,1.569267569146752,6
27012,2016.0,5.0,3.0,18.0,12.0,298.6,994.9,0.0,3.8,7
27013,2016.0,5.0,3.0,19.0,20.0,297.5,996.0,0.0,2.6,7
27014,2016.0,5.0,3.0,20.0,14.0,296.5,997.2,0.0,2.3,7
27015,2016.0,5.0,3.0,21.0,11.0,294.8,998.4,0.0,1.3,7
27016,2016.0,5.0,3.0,22.0,11.0,292.2,999.0,0.0,1.2,13
27017,2016.0,5.0,3.0,23.0,16.0,288.8,999.3,0.0,0.7,13
27018,2016.0,5.0,4.0,0.0,23.0,287.2,999.6,0.0,0.9,14
27019,2016.0,5.0,4.0,1.0,36.0,286.4,999.9,0.0,1.0,14
27020,2016.0,5.0,4.0,2.0,28.0,286.0,1000.0,0.0,0.8,13
27021,2016.0,5.0,4.0,3.0,37.0,285.0,1000.3,0.0,0.8,15
27022,2016.0,5.0,4.0,4.0,16.0,285.5,1000.8,0.0,0.9,13
27023,2016.0,5.0,4.0,5.0,30.0,283.2,1001.1,0.0,0.9,0
27024,2016.0,5.0,4.0,6.0,10.0,284.1,1001.6,0.0,0.4,0
27025,2016.0,5.0,4.0,7.0,3.0,289.5,1002.4,0.0,1.6,0
27026,2016.0,5.0,4.0,8.0,20.0,291.9,1003.0,0.0,1.7,1
27027,2016.0,5.0,4.0,9.0,31.0,293.9,1003.1,0.0,1.3,4
27028,2016.0,5.0,4.0,10.0,16.0,296.2,1003.0,0.0,0.9,2
27029,2016.0,5.0,4.0,11.0,17.0,298.2,1002.4,0.0,2.1,0
27030,2016.0,5.0,4.0,12.0,28.0,299.5,1001.6,0.0,2.6,8
27031,2016.0,5.0,4.0,13.0,21.0,300.2,1000.6,0.0,2.9,10
27032,2016.0,5.0,4.0,14.0,11.0,300.7,1000.2,0.0,2.4,11
27033,2016.0,5.0,4.0,15.0,26.0,300.6,999.8,0.0,1.9,12
27034,2016.0,5.0,4.0,16.0,17.0,300.3,999.5,0.0,2.9,12
27035,2016.0,5.0,4.0,17.0,17.0,300.1,999.4,0.0,1.5,8
27036,2016.0,5.0,4.0,18.0,27.0,299.7,999.3,0.0,1.1,9
27037,2016.0,5.0,4.0,19.0,39.0,297.8,999.8,0.0,3.0,2
27038,2016.0,5.0,4.0,20.0,33.0,296.9,1000.8,0.0,2.0,9
27039,2016.0,5.0,4.0,21.0,36.0,295.3,1001.6,0.0,1.0,9
27040,2016.0,5.0,4.0,22.0,28.0,293.3,1002.3,0.0,0.7,0
27041,2016.0,5.0,4.0,23.0,34.0,293.2,1003.1,0.0,1.3,1
27042,2016.0,5.0,5.0,0.0,33.0,292.1,1003.0,0.0,1.3,1
27043,2016.0,5.0,5.0,1.0,39.0,292.1,1003.0,0.0,1.7,1
27044,2016.0,5.0,5.0,2.0,24.0,291.8,1002.6,0.0,2.4,0
27045,2016.0,5.0,5.0,3.0,16.0,291.6,1001.9,0.0,1.3,0
27046,2016.0,5.0,5.0,4.0,15.0,291.6,1001.1,0.0,1.9,2
27047,2016.0,5.0,5.0,5.0,21.0,291.6,1001.3,0.0,1.7,1
27048,2016.0,5.0,5.0,6.0,20.0,291.2,1001.7,0.0,1.5,0
27049,2016.0,5.0,5.0,7.0,31.0,291.3,1002.1,0.0,1.3,0
27050,2016.0,5.0,5.0,8.0,33.0,291.7,1002.4,0.0,1.6,0
27051,2016.0,5.0,5.0,9.0,40.0,292.6,1002.6,0.0,3.6,0
27052,2016.0,5.0,5.0,10.0,36.0,293.2,1002.8,0.0,3.1,0
27053,2016.0,5.0,5.0,11.0,35.0,294.2,1002.0,0.0,3.4,0
27054,2016.0,5.0,5.0,12.0,47.0,294.9,1000.9,0.0,2.7,2
27055,2016.0,5.0,5.0,13.0,57.0,295.6,1000.0,0.0,3.0,9
27056,2016.0,5.0,5.0,14.0,56.0,296.6,999.3,0.0,2.0,10
27057,2016.0,5.0,5.0,15.0,56.0,296.6,998.3,0.0,3.0,9
27058,2016.0,5.0,5.0,16.0,67.0,296.5,998.0,0.0,2.4,9
27059,2016.0,5.0,5.0,17.0,68.0,296.1,998.1,0.0,2.7,11
27060,2016.0,5.0,5.0,18.0,71.0,295.5,998.2,0.0,2.0,10
27061,2016.0,5.0,5.0,19.0,70.0,294.2,999.5,0.0,1.7,9
27062,2016.0,5.0,5.0,20.0,80.0,293.0,1000.6,0.0,1.8,9
27063,2016.0,5.0,5.0,21.0,59.0,291.8,1002.3,0.0,1.1,8
27064,2016.0,5.0,5.0,22.0,51.0,291.2,1003.3,0.0,1.5,5
27065,2016.0,5.0,5.0,23.0,144.0,293.2,1003.8,0.0,3.1,14
27070,2016.0,5.0,6.0,4.0,87.0,289.1,1007.1,0.0,3.3,7
27071,2016.0,5.0,6.0,5.0,42.0,288.3,1007.9,0.0,3.2,14
27072,2016.0,5.0,6.0,6.0,28.0,288.0,1008.0,0.0,3.2,7
27073,2016.0,5.0,6.0,7.0,20.0,288.5,1007.8,0.0,3.7,7
27074,2016.0,5.0,6.0,8.0,20.0,289.7,1008.4,0.0,3.6,14
27075,2016.0,5.0,6.0,9.0,22.0,290.9,1008.6,0.0,1.569267569146752,14
27076,2016.0,5.0,6.0,10.0,26.0,292.1,1008.7,0.0,1.569267569146752,7
27077,2016.0,5.0,6.0,11.0,41.0,293.3,1008.2,0.0,1.569267569146752,14
27078,2016.0,5.0,6.0,12.0,32.0,295.1,1007.3,0.0,3.2,14
27079,2016.0,5.0,6.0,13.0,23.0,296.7,1006.5,0.0,3.8,14
27080,2016.0,5.0,6.0,14.0,39.0,297.0,1005.9,0.0,4.1,14
27081,2016.0,5.0,6.0,15.0,5.0,297.6,1006.0,0.0,3.1,6
27082,2016.0,5.0,6.0,16.0,15.0,298.4,1005.9,0.0,2.2,7
27083,2016.0,5.0,6.0,17.0,13.0,298.3,1005.9,0.0,2.4,3
27084,2016.0,5.0,6.0,18.0,12.0,297.8,1006.4,0.0,3.4,3
27085,2016.0,5.0,6.0,19.0,8.0,296.7,1007.0,0.0,3.6,3
27086,2016.0,5.0,6.0,20.0,22.0,295.8,1008.1,0.0,3.0,7
27087,2016.0,5.0,6.0,21.0,10.0,295.0,1009.3,0.0,2.6,6
27088,2016.0,5.0,6.0,22.0,7.0,294.6,1010.3,0.0,2.5,6
27089,2016.0,5.0,6.0,23.0,13.0,294.2,1011.1,0.0,2.6,6
27090,2016.0,5.0,7.0,0.0,6.0,293.5,1011.8,0.0,1.8,3
27091,2016.0,5.0,7.0,1.0,11.0,292.0,1012.3,0.0,1.0,13
27092,2016.0,5.0,7.0,2.0,12.0,291.8,1012.6,0.0,1.9,7
27093,2016.0,5.0,7.0,3.0,9.0,291.6,1013.1,0.0,1.7,14
27094,2016.0,5.0,7.0,4.0,12.0,290.9,1013.4,0.0,1.7,7
27095,2016.0,5.0,7.0,5.0,11.0,290.3,1014.1,0.0,1.7,14
27096,2016.0,5.0,7.0,6.0,9.0,290.0,1014.9,0.0,1.5,14
27097,2016.0,5.0,7.0,7.0,14.0,291.5,1015.2,0.0,2.0,14
27098,2016.0,5.0,7.0,8.0,19.0,293.1,1015.2,0.0,1.6,7
27099,2016.0,5.0,7.0,9.0,15.0,294.8,1015.4,0.0,2.6,5
27100,2016.0,5.0,7.0,10.0,6.0,295.8,1015.4,0.0,2.1,14
27101,2016.0,5.0,7.0,11.0,6.0,296.9,1014.9,0.0,1.7,4
27102,2016.0,5.0,7.0,12.0,20.0,297.3,1014.4,0.0,1.7,9
27103,2016.0,5.0,7.0,13.0,8.0,298.3,1013.7,0.0,2.5,14
27104,2016.0,5.0,7.0,14.0,11.0,298.9,1012.8,0.0,2.0,11
27105,2016.0,5.0,7.0,15.0,39.0,299.4,1011.9,0.0,3.0,12
27106,2016.0,5.0,7.0,16.0,53.0,299.7,1011.2,0.0,2.7,11
27107,2016.0,5.0,7.0,17.0,37.0,298.8,1010.8,0.0,1.569267569146752,12
27108,2016.0,5.0,7.0,18.0,17.0,298.3,1010.8,0.0,2.5,12
27109,2016.0,5.0,7.0,19.0,20.0,297.1,1011.0,0.0,1.569267569146752,11
27110,2016.0,5.0,7.0,21.0,34.0,294.8,1012.1,0.0,2.8,10
27111,2016.0,5.0,7.0,22.0,41.0,293.0,1012.0,0.0,2.0,8
27112,2016.0,5.0,7.0,23.0,43.0,292.0,1012.1,0.0,1.6,9
27113,2016.0,5.0,8.0,0.0,82.0,291.4,1012.1,0.0,1.9,10
27114,2016.0,5.0,8.0,1.0,45.0,290.3,1011.7,0.0,1.3,10
27115,2016.0,5.0,8.0,2.0,48.0,289.1,1011.3,0.0,1.2,8
27116,2016.0,5.0,8.0,3.0,59.0,288.6,1010.9,0.0,1.1,8
27117,2016.0,5.0,8.0,4.0,60.0,286.2,1010.6,0.0,1.0,1
27118,2016.0,5.0,8.0,5.0,52.0,284.4,1010.6,0.0,0.9,0
27119,2016.0,5.0,8.0,6.0,51.0,285.5,1010.7,0.0,0.8,1
27120,2016.0,5.0,8.0,7.0,53.0,288.4,1011.0,0.0,1.0,1
27121,2016.0,5.0,8.0,8.0,78.0,290.9,1010.9,0.0,0.8,9
27122,2016.0,5.0,8.0,9.0,113.0,292.4,1010.8,0.0,1.2,10
27123,2016.0,5.0,8.0,10.0,88.0,294.7,1010.3,0.0,1.2,9
27124,2016.0,5.0,8.0,11.0,100.0,296.5,1009.4,0.0,3.1,15
27125,2016.0,5.0,8.0,12.0,74.0,297.8,1008.5,0.0,3.4,12
27126,2016.0,5.0,8.0,13.0,70.0,298.5,1007.2,0.0,4.0,12
27127,2016.0,5.0,8.0,14.0,59.0,299.6,1006.3,0.0,3.1,8
27128,2016.0,5.0,8.0,15.0,46.0,299.2,1005.4,0.0,3.9,11
27129,2016.0,5.0,8.0,16.0,51.0,299.4,1005.0,0.0,3.3,11
27130,2016.0,5.0,8.0,17.0,76.0,297.9,1004.7,0.0,3.6,11
27131,2016.0,5.0,8.0,18.0,66.0,297.1,1004.9,0.0,3.8,12
27132,2016.0,5.0,8.0,19.0,48.0,295.9,1004.9,0.0,1.569267569146752,12
27133,2016.0,5.0,8.0,20.0,41.0,295.0,1005.4,0.0,4.0,11
27134,2016.0,5.0,8.0,21.0,32.0,294.3,1006.4,0.0,3.2,12
27135,2016.0,5.0,8.0,22.0,71.0,293.6,1006.7,0.0,3.6,11
27136,2016.0,5.0,8.0,23.0,34.0,292.8,1006.8,0.0,3.2,11
27137,2016.0,5.0,9.0,0.0,28.0,292.0,1007.3,0.0,2.4,12
27138,2016.0,5.0,9.0,1.0,28.0,291.0,1007.1,0.0,1.9,8
27139,2016.0,5.0,9.0,2.0,32.0,290.2,1006.9,0.0,1.3,8
27140,2016.0,5.0,9.0,3.0,32.0,288.6,1007.3,0.0,0.8,2
27141,2016.0,5.0,9.0,4.0,36.0,289.2,1007.4,0.0,1.1,9
27142,2016.0,5.0,9.0,5.0,36.0,288.4,1007.8,0.0,0.5,9
27143,2016.0,5.0,9.0,6.0,39.0,288.0,1008.1,0.0,0.8,2
27144,2016.0,5.0,9.0,7.0,49.0,289.6,1008.0,0.0,1.1,1
27145,2016.0,5.0,9.0,8.0,63.0,291.0,1008.3,0.0,1.3,4
27146,2016.0,5.0,9.0,9.0,67.0,292.1,1008.5,0.0,1.0,2
27147,2016.0,5.0,9.0,10.0,52.0,293.5,1008.7,0.0,1.7,4
27148,2016.0,5.0,9.0,11.0,51.0,294.0,1008.6,0.0,1.7,3
27149,2016.0,5.0,9.0,12.0,43.0,296.3,1008.1,0.0,2.9,4
27150,2016.0,5.0,9.0,13.0,111.0,296.0,1008.0,0.0,2.8,3
27151,2016.0,5.0,9.0,14.0,33.0,292.8,1008.7,0.0,3.7,7
27152,2016.0,5.0,9.0,15.0,29.0,292.0,1008.1,0.0,2.6,3
27153,2016.0,5.0,9.0,16.0,24.0,291.7,1007.8,0.0,2.9,4
27154,2016.0,5.0,9.0,17.0,24.0,291.6,1007.7,0.0,2.0,5
27155,2016.0,5.0,9.0,18.0,34.0,291.6,1007.3,0.0,2.4,3
27156,2016.0,5.0,9.0,19.0,26.0,291.7,1007.2,0.0,1.7,4
27157,2016.0,5.0,9.0,20.0,28.0,290.1,1007.4,0.0,1.0,1
27158,2016.0,5.0,9.0,21.0,34.0,288.5,1007.9,0.0,0.4,2
27159,2016.0,5.0,9.0,22.0,35.0,288.1,1007.9,0.0,0.7,13
27160,2016.0,5.0,9.0,23.0,31.0,288.0,1007.8,0.0,0.7,14
27161,2016.0,5.0,10.0,0.0,36.0,286.9,1008.1,0.0,1.5,0
27162,2016.0,5.0,10.0,1.0,44.0,286.5,1007.8,0.0,0.8,4
27163,2016.0,5.0,10.0,2.0,46.0,285.7,1007.5,0.0,0.4,0
27164,2016.0,5.0,10.0,3.0,44.0,287.4,1007.6,0.0,1.6,5
27165,2016.0,5.0,10.0,4.0,39.0,287.0,1007.3,0.0,1.2,5
27166,2016.0,5.0,10.0,5.0,35.0,286.8,1007.2,0.0,1.5,5
27167,2016.0,5.0,10.0,6.0,28.0,287.5,1007.4,0.0,1.9,5
27168,2016.0,5.0,10.0,8.0,38.0,291.5,1007.4,0.0,1.4,3
27169,2016.0,5.0,10.0,9.0,52.0,293.6,1007.1,0.0,1.5,13
27170,2016.0,5.0,10.0,10.0,50.0,295.7,1006.9,0.0,1.7,14
27171,2016.0,5.0,10.0,11.0,42.0,297.4,1006.3,0.0,1.2,12
27172,2016.0,5.0,10.0,12.0,43.0,298.9,1005.4,0.0,1.8,12
27173,2016.0,5.0,10.0,13.0,44.0,299.7,1004.3,0.0,2.1,7
27174,2016.0,5.0,10.0,14.0,44.0,300.9,1003.3,0.0,2.3,12
27175,2016.0,5.0,10.0,15.0,52.0,301.2,1002.6,0.0,2.4,12
27176,2016.0,5.0,10.0,16.0,67.0,300.7,1002.1,0.0,3.2,8
27177,2016.0,5.0,10.0,17.0,40.0,300.4,1001.8,0.0,3.0,11
27178,2016.0,5.0,10.0,18.0,50.0,299.2,1001.7,0.0,3.3,12
27179,2016.0,5.0,10.0,19.0,48.0,298.3,1002.0,0.0,2.7,11
27180,2016.0,5.0,10.0,20.0,48.0,297.7,1002.1,0.0,3.4,11
27181,2016.0,5.0,10.0,21.0,68.0,297.0,1002.5,0.0,2.8,12
27182,2016.0,5.0,10.0,22.0,65.0,296.5,1002.6,0.0,2.6,12
27183,2016.0,5.0,10.0,23.0,73.0,296.0,1002.4,0.0,2.7,11
27184,2016.0,5.0,11.0,0.0,89.0,295.7,1002.4,0.0,2.9,12
27185,2016.0,5.0,11.0,1.0,84.0,295.0,1001.6,0.0,3.0,11
27186,2016.0,5.0,11.0,2.0,91.0,294.0,1001.1,0.0,2.8,11
27187,2016.0,5.0,11.0,3.0,112.0,294.0,1000.9,0.0,3.7,12
27188,2016.0,5.0,11.0,4.0,129.0,293.4,1000.5,0.0,2.6,12
27189,2016.0,5.0,11.0,5.0,133.0,292.8,1000.0,0.0,2.4,11
27190,2016.0,5.0,11.0,6.0,141.0,292.4,999.8,0.0,3.6,11
27191,2016.0,5.0,11.0,7.0,140.0,292.4,1000.0,0.0,2.7,8
27192,2016.0,5.0,11.0,8.0,141.0,292.6,999.7,0.0,2.6,8
27193,2016.0,5.0,11.0,9.0,143.0,293.8,998.9,0.0,3.6,11
27194,2016.0,5.0,11.0,10.0,161.0,295.5,998.1,0.0,2.4,12
27195,2016.0,5.0,11.0,11.0,169.0,296.2,997.6,0.0,3.2,8
27196,2016.0,5.0,11.0,12.0,176.0,296.9,996.9,0.0,3.2,11
27197,2016.0,5.0,11.0,13.0,187.0,298.7,996.0,0.0,3.3,12
27198,2016.0,5.0,11.0,14.0,181.0,299.0,995.2,0.0,2.4,8
27199,2016.0,5.0,11.0,15.0,178.0,299.2,994.8,0.0,1.8,12
27200,2016.0,5.0,11.0,16.0,184.0,298.9,993.9,0.0,2.4,8
27201,2016.0,5.0,11.0,17.0,173.0,299.7,994.1,0.0,1.5,12
27202,2016.0,5.0,11.0,18.0,143.0,299.4,993.4,0.0,1.5,8
27203,2016.0,5.0,11.0,19.0,141.0,298.8,993.6,0.0,0.8,10
27204,2016.0,5.0,11.0,20.0,151.0,297.5,994.2,0.0,0.8,4
27205,2016.0,5.0,11.0,21.0,186.0,297.5,994.2,0.0,1.7,0
27206,2016.0,5.0,11.0,22.0,159.0,296.9,994.1,0.0,1.7,0
27207,2016.0,5.0,11.0,23.0,152.0,295.4,991.5,2.0,3.4,10
27208,2016.0,5.0,12.0,0.0,168.0,294.5,993.9,0.4,1.3,13
27209,2016.0,5.0,12.0,1.0,200.0,294.2,993.7,0.2,1.5,12
27210,2016.0,5.0,12.0,2.0,156.0,292.3,995.3,2.8,3.3,6
27211,2016.0,5.0,12.0,3.0,38.0,290.8,997.0,4.9,3.6,6
27212,2016.0,5.0,12.0,4.0,8.0,291.0,997.6,0.0,3.0,3
27213,2016.0,5.0,12.0,5.0,13.0,291.1,998.1,0.0,2.5,6
27214,2016.0,5.0,12.0,6.0,9.0,288.0,1001.7,3.1,1.6,5
27215,2016.0,5.0,12.0,7.0,16.0,287.4,1001.6,1.7,0.8,0
27216,2016.0,5.0,12.0,8.0,3.0,288.2,1002.9,0.7,1.3,1
27217,2016.0,5.0,12.0,9.0,33.0,290.0,1004.1,0.1,3.1,7
27218,2016.0,5.0,12.0,10.0,16.0,289.8,1006.7,0.0,1.569267569146752,7
27219,2016.0,5.0,12.0,11.0,16.0,289.6,1008.6,0.0,3.2,7
27220,2016.0,5.0,12.0,12.0,19.0,289.7,1009.5,0.0,1.569267569146752,6
27221,2016.0,5.0,12.0,13.0,21.0,290.1,1010.0,0.0,1.569267569146752,7
27222,2016.0,5.0,12.0,14.0,7.0,290.8,1010.2,0.0,3.1,7
27223,2016.0,5.0,12.0,15.0,9.0,293.7,1009.7,0.0,3.5,7
27224,2016.0,5.0,12.0,16.0,5.0,294.1,1010.0,0.0,1.569267569146752,6
27225,2016.0,5.0,12.0,17.0,17.0,294.4,1010.4,0.0,3.5,3
27226,2016.0,5.0,12.0,18.0,10.0,294.3,1010.9,0.0,3.9,6
27227,2016.0,5.0,12.0,19.0,10.0,293.3,1011.7,0.0,2.2,6
27228,2016.0,5.0,12.0,20.0,26.0,290.4,1012.6,0.0,0.6,6
27229,2016.0,5.0,12.0,21.0,11.0,287.7,1013.8,0.0,0.5,12
27230,2016.0,5.0,12.0,22.0,22.0,285.8,1014.4,0.0,0.0,4
27231,2016.0,5.0,12.0,23.0,31.0,284.2,1014.6,0.0,0.4,14
27232,2016.0,5.0,13.0,0.0,40.0,283.6,1015.3,0.0,0.6,15
27233,2016.0,5.0,13.0,1.0,49.0,282.6,1015.4,0.0,1.4,1
27234,2016.0,5.0,13.0,2.0,39.0,282.0,1015.6,0.0,1.2,0
27235,2016.0,5.0,13.0,3.0,27.0,281.3,1015.8,0.0,1.3,1
27236,2016.0,5.0,13.0,4.0,7.0,280.7,1016.6,0.0,0.3,11
27237,2016.0,5.0,13.0,5.0,34.0,280.3,1017.2,0.0,0.4,5
27238,2016.0,5.0,13.0,6.0,17.0,282.7,1017.7,0.0,1.4,4
27239,2016.0,5.0,13.0,7.0,23.0,286.5,1018.5,0.0,1.2,1
27240,2016.0,5.0,13.0,8.0,26.0,288.9,1018.9,0.0,1.2,0
27241,2016.0,5.0,13.0,9.0,28.0,291.3,1018.9,0.0,1.0,2
27242,2016.0,5.0,13.0,10.0,34.0,293.6,1018.2,0.0,2.0,9
27243,2016.0,5.0,13.0,11.0,28.0,295.5,1017.6,0.0,1.569267569146752,12
27244,2016.0,5.0,13.0,12.0,27.0,296.4,1016.9,0.0,1.569267569146752,11
27245,2016.0,5.0,13.0,13.0,24.0,296.7,1015.9,0.0,4.0,12
27246,2016.0,5.0,13.0,14.0,43.0,297.2,1015.1,0.0,3.2,8
27247,2016.0,5.0,13.0,15.0,43.0,297.2,1014.4,0.0,3.8,11
27248,2016.0,5.0,13.0,16.0,56.0,296.6,1014.1,0.0,1.569267569146752,11
27249,2016.0,5.0,13.0,17.0,53.0,295.9,1013.7,0.0,1.569267569146752,8
27250,2016.0,5.0,13.0,18.0,35.0,295.3,1013.9,0.0,1.569267569146752,12
27251,2016.0,5.0,13.0,19.0,27.0,294.7,1014.2,0.0,2.3,11
27252,2016.0,5.0,13.0,20.0,31.0,294.2,1014.6,0.0,1.6,8
27253,2016.0,5.0,13.0,21.0,31.0,293.8,1015.0,0.0,1.7,8
27254,2016.0,5.0,13.0,22.0,46.0,293.3,1015.2,0.0,2.3,11
27255,2016.0,5.0,13.0,23.0,46.0,293.0,1014.9,0.0,2.4,11
27256,2016.0,5.0,14.0,0.0,47.0,292.7,1014.6,0.0,2.6,11
27257,2016.0,5.0,14.0,1.0,52.0,291.9,1013.7,0.0,2.4,8
27258,2016.0,5.0,14.0,2.0,54.0,290.3,1013.8,0.0,1.569267569146752,15
27259,2016.0,5.0,14.0,3.0,38.0,289.0,1014.3,0.0,1.569267569146752,15
27260,2016.0,5.0,14.0,4.0,18.0,285.9,1014.7,1.7,2.6,15
27261,2016.0,5.0,14.0,5.0,18.0,285.9,1013.7,0.6,1.6,12
27262,2016.0,5.0,14.0,6.0,18.0,286.2,1013.6,0.0,1.2,10
27263,2016.0,5.0,14.0,7.0,23.0,286.4,1013.8,0.0,0.7,10
27264,2016.0,5.0,14.0,8.0,34.0,286.0,1013.8,0.6,0.4,2
27265,2016.0,5.0,14.0,9.0,26.0,286.0,1014.0,0.7,2.0,12
27266,2016.0,5.0,14.0,10.0,33.0,285.9,1014.0,0.9,1.8,11
27267,2016.0,5.0,14.0,11.0,37.0,286.1,1013.5,0.6,1.1,11
27268,2016.0,5.0,14.0,12.0,31.0,286.4,1013.2,0.5,1.5,11
27269,2016.0,5.0,14.0,13.0,46.0,286.0,1013.0,0.6,2.1,11
27270,2016.0,5.0,14.0,14.0,33.0,286.3,1012.5,0.9,1.9,12
27271,2016.0,5.0,14.0,15.0,42.0,286.7,1012.1,0.5,1.6,12
27272,2016.0,5.0,14.0,16.0,42.0,286.5,1010.7,0.5,1.5,8
27273,2016.0,5.0,14.0,17.0,41.0,286.5,1010.7,0.2,1.4,11
27274,2016.0,5.0,14.0,18.0,42.0,286.9,1010.4,0.0,1.7,11
27275,2016.0,5.0,14.0,19.0,52.0,286.8,1010.5,0.0,1.2,11
27276,2016.0,5.0,14.0,20.0,50.0,286.5,1010.8,0.0,1.1,15
27277,2016.0,5.0,14.0,21.0,49.0,286.4,1011.4,0.0,1.1,15
27278,2016.0,5.0,14.0,22.0,62.0,286.5,1011.2,0.0,1.1,13
27279,2016.0,5.0,14.0,23.0,64.0,286.7,1011.1,0.0,1.0,15
27280,2016.0,5.0,15.0,0.0,71.0,286.4,1010.6,0.0,0.7,10
27281,2016.0,5.0,15.0,1.0,70.0,286.3,1010.6,0.0,0.5,15
27282,2016.0,5.0,15.0,2.0,66.0,286.3,1010.4,0.0,1.4,1
27283,2016.0,5.0,15.0,3.0,75.0,286.1,1010.8,0.0,0.8,6
